Stars,Company,Words_Headline,Words_Comment
5,eprimo GmbH,5.0,8.0
2,eprimo GmbH,4.0,21.0
1,eprimo GmbH,5.0,28.0
2,eprimo GmbH,3.0,64.0
1,eprimo GmbH,4.0,3.0
5,eprimo GmbH,4.0,20.0
1,eprimo GmbH,6.0,30.0
5,eprimo GmbH,5.0,74.0
1,eprimo GmbH,7.0,94.0
4,eprimo GmbH,2.0,34.0
1,eprimo GmbH,5.0,102.0
1,eprimo GmbH,7.0,13.0
1,eprimo GmbH,6.0,99.0
5,eprimo GmbH,2.0,6.0
1,eprimo GmbH,6.0,102.0
1,eprimo GmbH,4.0,102.0
1,eprimo GmbH,2.0,34.0
4,eprimo GmbH,3.0,34.0
1,eprimo GmbH,6.0,47.0
1,eprimo GmbH,5.0,26.0
1,eprimo GmbH,2.0,34.0
1,eprimo GmbH,5.0,102.0
1,eprimo GmbH,6.0,37.0
5,eprimo GmbH,4.0,7.0
1,eprimo GmbH,1.0,35.0
1,eprimo GmbH,5.0,48.0
1,eprimo GmbH,4.0,102.0
1,eprimo GmbH,2.0,75.0
1,eprimo GmbH,7.0,102.0
1,eprimo GmbH,9.0,39.0
1,eprimo GmbH,2.0,102.0
1,eprimo GmbH,2.0,81.0
1,eprimo GmbH,7.0,82.0
1,eprimo GmbH,1.0,24.0
3,eprimo GmbH,2.0,40.0
1,eprimo GmbH,1.0,13.0
1,eprimo GmbH,4.0,16.0
1,eprimo GmbH,6.0,16.0
1,eprimo GmbH,6.0,66.0
1,eprimo GmbH,2.0,16.0
1,eprimo GmbH,8.0,77.0
5,eprimo GmbH,1.0,7.0
1,eprimo GmbH,4.0,18.0
1,eprimo GmbH,4.0,29.0
1,eprimo GmbH,4.0,16.0
1,eprimo GmbH,2.0,90.0
1,eprimo GmbH,3.0,28.0
5,eprimo GmbH,2.0,6.0
3,eprimo GmbH,3.0,102.0
1,eprimo GmbH,2.0,42.0
5,eprimo GmbH,4.0,14.0
1,eprimo GmbH,2.0,53.0
1,eprimo GmbH,5.0,102.0
1,eprimo GmbH,8.0,94.0
1,eprimo GmbH,6.0,13.0
5,eprimo GmbH,1.0,10.0
1,eprimo GmbH,10.0,24.0
1,eprimo GmbH,3.0,11.0
1,eprimo GmbH,3.0,55.0
1,eprimo GmbH,4.0,37.0
2,eprimo GmbH,3.0,15.0
5,eprimo GmbH,3.0,25.0
4,eprimo GmbH,6.0,16.0
1,eprimo GmbH,3.0,102.0
1,eprimo GmbH,5.0,90.0
5,eprimo GmbH,3.0,0.0
4,eprimo GmbH,2.0,25.0
1,eprimo GmbH,7.0,102.0
1,eprimo GmbH,4.0,93.0
1,eprimo GmbH,4.0,102.0
1,eprimo GmbH,5.0,75.0
1,eprimo GmbH,2.0,22.0
1,eprimo GmbH,6.0,53.0
4,eprimo GmbH,5.0,59.0
2,eprimo GmbH,2.0,17.0
1,eprimo GmbH,4.0,21.0
1,eprimo GmbH,2.0,23.0
1,eprimo GmbH,2.0,78.0
5,eprimo GmbH,3.0,33.0
1,eprimo GmbH,3.0,39.0
5,eprimo GmbH,5.0,28.0
1,eprimo GmbH,5.0,26.0
5,eprimo GmbH,6.0,10.0
1,eprimo GmbH,10.0,94.0
4,eprimo GmbH,4.0,11.0
1,eprimo GmbH,10.0,102.0
1,eprimo GmbH,6.0,102.0
2,eprimo GmbH,5.0,11.0
3,eprimo GmbH,4.0,42.0
1,eprimo GmbH,2.0,101.0
5,eprimo GmbH,1.0,7.0
1,eprimo GmbH,5.0,46.0
2,eprimo GmbH,3.0,102.0
1,eprimo GmbH,6.0,8.0
1,eprimo GmbH,2.0,30.0
1,eprimo GmbH,1.0,12.0
5,eprimo GmbH,2.0,0.0
5,eprimo GmbH,1.0,4.0
1,eprimo GmbH,4.0,0.0
1,eprimo GmbH,5.0,16.0
1,eprimo GmbH,5.0,35.0
1,eprimo GmbH,5.0,46.0
1,eprimo GmbH,5.0,27.0
1,eprimo GmbH,2.0,86.0
2,eprimo GmbH,6.0,14.0
1,eprimo GmbH,4.0,49.0
1,eprimo GmbH,6.0,32.0
1,eprimo GmbH,6.0,58.0
3,eprimo GmbH,4.0,63.0
1,eprimo GmbH,2.0,27.0
1,eprimo GmbH,4.0,59.0
1,eprimo GmbH,5.0,15.0
1,eprimo GmbH,2.0,56.0
1,eprimo GmbH,2.0,4.0
1,eprimo GmbH,3.0,71.0
2,eprimo GmbH,6.0,102.0
1,eprimo GmbH,5.0,41.0
1,eprimo GmbH,5.0,102.0
1,eprimo GmbH,3.0,84.0
1,eprimo GmbH,3.0,73.0
1,eprimo GmbH,5.0,6.0
1,eprimo GmbH,3.0,38.0
1,eprimo GmbH,2.0,15.0
1,eprimo GmbH,4.0,102.0
1,eprimo GmbH,2.0,99.0
2,eprimo GmbH,1.0,102.0
3,eprimo GmbH,1.0,58.0
1,eprimo GmbH,1.0,52.0
1,eprimo GmbH,3.0,32.0
1,eprimo GmbH,3.0,7.0
5,eprimo GmbH,9.0,102.0
5,eprimo GmbH,3.0,11.0
1,eprimo GmbH,5.0,60.0
1,eprimo GmbH,6.0,7.0
1,eprimo GmbH,6.0,33.0
1,eprimo GmbH,3.0,48.0
3,eprimo GmbH,4.0,100.0
1,eprimo GmbH,4.0,102.0
2,eprimo GmbH,5.0,18.0
1,eprimo GmbH,2.0,102.0
3,eprimo GmbH,4.0,86.0
5,eprimo GmbH,3.0,44.0
5,eprimo GmbH,4.0,0.0
1,eprimo GmbH,3.0,43.0
4,eprimo GmbH,7.0,26.0
1,eprimo GmbH,3.0,3.0
2,eprimo GmbH,4.0,15.0
5,eprimo GmbH,3.0,76.0
3,eprimo GmbH,6.0,35.0
5,eprimo GmbH,1.0,3.0
5,eprimo GmbH,3.0,11.0
5,eprimo GmbH,4.0,76.0
1,eprimo GmbH,3.0,102.0
1,eprimo GmbH,4.0,70.0
1,eprimo GmbH,5.0,45.0
3,eprimo GmbH,6.0,0.0
1,eprimo GmbH,4.0,16.0
1,eprimo GmbH,4.0,53.0
5,eprimo GmbH,6.0,20.0
5,eprimo GmbH,3.0,0.0
1,eprimo GmbH,7.0,61.0
1,eprimo GmbH,4.0,54.0
1,eprimo GmbH,2.0,30.0
1,eprimo GmbH,3.0,39.0
1,eprimo GmbH,2.0,0.0
1,eprimo GmbH,4.0,28.0
4,eprimo GmbH,5.0,23.0
5,eprimo GmbH,2.0,0.0
5,eprimo GmbH,2.0,9.0
5,eprimo GmbH,6.0,0.0
1,eprimo GmbH,3.0,28.0
1,eprimo GmbH,2.0,51.0
1,eprimo GmbH,4.0,41.0
5,eprimo GmbH,2.0,4.0
5,eprimo GmbH,8.0,24.0
5,eprimo GmbH,4.0,0.0
4,eprimo GmbH,4.0,74.0
5,eprimo GmbH,4.0,7.0
5,eprimo GmbH,3.0,0.0
1,eprimo GmbH,8.0,56.0
1,eprimo GmbH,6.0,24.0
1,eprimo GmbH,4.0,0.0
4,eprimo GmbH,2.0,8.0
5,eprimo GmbH,4.0,9.0
4,eprimo GmbH,8.0,51.0
1,eprimo GmbH,2.0,55.0
1,eprimo GmbH,3.0,31.0
1,eprimo GmbH,2.0,38.0
4,eprimo GmbH,3.0,6.0
3,eprimo GmbH,5.0,43.0
1,eprimo GmbH,3.0,30.0
5,eprimo GmbH,2.0,27.0
1,eprimo GmbH,5.0,49.0
5,eprimo GmbH,2.0,20.0
5,eprimo GmbH,5.0,10.0
5,eprimo GmbH,2.0,15.0
1,eprimo GmbH,5.0,47.0
4,eprimo GmbH,3.0,13.0
1,eprimo GmbH,4.0,0.0
1,eprimo GmbH,4.0,15.0
1,eprimo GmbH,2.0,40.0
4,eprimo GmbH,8.0,53.0
4,eprimo GmbH,6.0,8.0
5,eprimo GmbH,6.0,9.0
1,eprimo GmbH,3.0,15.0
3,eprimo GmbH,6.0,33.0
1,eprimo GmbH,6.0,0.0
1,eprimo GmbH,7.0,29.0
5,eprimo GmbH,3.0,5.0
4,eprimo GmbH,3.0,53.0
1,eprimo GmbH,5.0,28.0
1,eprimo GmbH,6.0,29.0
1,eprimo GmbH,4.0,16.0
1,eprimo GmbH,3.0,43.0
1,eprimo GmbH,2.0,25.0
5,eprimo GmbH,5.0,18.0
1,eprimo GmbH,2.0,10.0
1,eprimo GmbH,3.0,22.0
1,eprimo GmbH,6.0,102.0
1,eprimo GmbH,3.0,10.0
5,eprimo GmbH,2.0,0.0
1,eprimo GmbH,3.0,10.0
5,eprimo GmbH,7.0,14.0
5,eprimo GmbH,2.0,9.0
5,eprimo GmbH,2.0,16.0
5,eprimo GmbH,7.0,33.0
1,eprimo GmbH,5.0,38.0
5,eprimo GmbH,1.0,10.0
5,eprimo GmbH,2.0,11.0
1,eprimo GmbH,4.0,14.0
1,eprimo GmbH,6.0,50.0
1,eprimo GmbH,6.0,35.0
1,eprimo GmbH,2.0,30.0
5,eprimo GmbH,3.0,0.0
5,eprimo GmbH,1.0,13.0
5,eprimo GmbH,3.0,0.0
4,eprimo GmbH,6.0,21.0
1,eprimo GmbH,2.0,20.0
1,eprimo GmbH,6.0,46.0
5,eprimo GmbH,6.0,17.0
1,eprimo GmbH,3.0,34.0
5,eprimo GmbH,2.0,11.0
5,eprimo GmbH,2.0,32.0
1,eprimo GmbH,2.0,30.0
4,eprimo GmbH,4.0,19.0
1,eprimo GmbH,10.0,34.0
5,eprimo GmbH,6.0,19.0
3,eprimo GmbH,2.0,34.0
1,eprimo GmbH,6.0,102.0
1,eprimo GmbH,3.0,47.0
2,eprimo GmbH,6.0,58.0
1,eprimo GmbH,5.0,54.0
3,eprimo GmbH,3.0,26.0
1,eprimo GmbH,5.0,25.0
1,eprimo GmbH,10.0,47.0
1,eprimo GmbH,3.0,70.0
1,eprimo GmbH,4.0,84.0
1,eprimo GmbH,6.0,102.0
1,eprimo GmbH,2.0,34.0
1,eprimo GmbH,3.0,49.0
1,eprimo GmbH,5.0,12.0
4,eprimo GmbH,5.0,11.0
1,eprimo GmbH,4.0,41.0
1,eprimo GmbH,10.0,28.0
1,eprimo GmbH,3.0,18.0
4,eprimo GmbH,4.0,24.0
1,eprimo GmbH,4.0,81.0
5,eprimo GmbH,1.0,8.0
1,eprimo GmbH,4.0,76.0
5,eprimo GmbH,2.0,7.0
5,eprimo GmbH,4.0,10.0
1,eprimo GmbH,4.0,24.0
2,eprimo GmbH,7.0,42.0
2,eprimo GmbH,2.0,31.0
4,eprimo GmbH,5.0,21.0
5,eprimo GmbH,7.0,63.0
5,eprimo GmbH,2.0,14.0
1,eprimo GmbH,7.0,102.0
5,eprimo GmbH,5.0,10.0
3,eprimo GmbH,3.0,20.0
1,eprimo GmbH,6.0,46.0
1,eprimo GmbH,3.0,21.0
5,eprimo GmbH,2.0,5.0
2,eprimo GmbH,2.0,97.0
2,eprimo GmbH,3.0,25.0
5,eprimo GmbH,10.0,19.0
1,eprimo GmbH,6.0,51.0
1,eprimo GmbH,6.0,102.0
5,eprimo GmbH,3.0,9.0
5,eprimo GmbH,4.0,15.0
4,eprimo GmbH,3.0,10.0
5,eprimo GmbH,5.0,11.0
1,eprimo GmbH,4.0,95.0
1,eprimo GmbH,3.0,102.0
5,eprimo GmbH,1.0,11.0
5,eprimo GmbH,3.0,23.0
5,eprimo GmbH,5.0,73.0
1,eprimo GmbH,3.0,11.0
1,eprimo GmbH,2.0,64.0
1,eprimo GmbH,6.0,17.0
5,eprimo GmbH,8.0,27.0
1,eprimo GmbH,2.0,15.0
5,eprimo GmbH,2.0,16.0
4,eprimo GmbH,5.0,42.0
1,eprimo GmbH,4.0,50.0
5,eprimo GmbH,1.0,3.0
2,eprimo GmbH,4.0,10.0
2,eprimo GmbH,1.0,17.0
5,eprimo GmbH,4.0,14.0
5,eprimo GmbH,2.0,33.0
1,eprimo GmbH,5.0,41.0
1,eprimo GmbH,9.0,57.0
5,eprimo GmbH,3.0,14.0
1,eprimo GmbH,1.0,9.0
5,eprimo GmbH,4.0,6.0
5,eprimo GmbH,3.0,19.0
2,eprimo GmbH,2.0,0.0
1,eprimo GmbH,5.0,11.0
1,eprimo GmbH,5.0,102.0
5,eprimo GmbH,4.0,4.0
1,eprimo GmbH,7.0,70.0
1,eprimo GmbH,3.0,27.0
1,eprimo GmbH,7.0,52.0
1,eprimo GmbH,5.0,34.0
1,eprimo GmbH,4.0,102.0
1,eprimo GmbH,4.0,102.0
1,eprimo GmbH,5.0,13.0
1,eprimo GmbH,1.0,53.0
1,eprimo GmbH,9.0,72.0
1,eprimo GmbH,3.0,22.0
1,eprimo GmbH,6.0,95.0
1,eprimo GmbH,2.0,102.0
1,eprimo GmbH,6.0,38.0
5,eprimo GmbH,3.0,19.0
1,eprimo GmbH,5.0,33.0
1,eprimo GmbH,5.0,15.0
3,eprimo GmbH,1.0,58.0
5,eprimo GmbH,4.0,15.0
2,eprimo GmbH,2.0,102.0
1,eprimo GmbH,6.0,102.0
1,eprimo GmbH,6.0,39.0
5,eprimo GmbH,3.0,75.0
1,eprimo GmbH,5.0,48.0
1,eprimo GmbH,5.0,34.0
1,eprimo GmbH,2.0,18.0
1,eprimo GmbH,5.0,0.0
2,eprimo GmbH,6.0,67.0
1,eprimo GmbH,5.0,21.0
5,eprimo GmbH,3.0,40.0
1,eprimo GmbH,5.0,49.0
5,eprimo GmbH,6.0,0.0
1,eprimo GmbH,5.0,14.0
5,eprimo GmbH,6.0,21.0
1,eprimo GmbH,2.0,8.0
5,eprimo GmbH,6.0,32.0
1,eprimo GmbH,7.0,55.0
1,eprimo GmbH,3.0,50.0
2,eprimo GmbH,3.0,41.0
5,eprimo GmbH,3.0,6.0
5,eprimo GmbH,4.0,12.0
3,eprimo GmbH,5.0,72.0
1,eprimo GmbH,6.0,12.0
1,eprimo GmbH,4.0,0.0
1,eprimo GmbH,1.0,21.0
5,eprimo GmbH,4.0,25.0
1,eprimo GmbH,3.0,18.0
5,eprimo GmbH,3.0,0.0
5,eprimo GmbH,3.0,10.0
1,eprimo GmbH,3.0,45.0
5,eprimo GmbH,6.0,19.0
4,eprimo GmbH,1.0,25.0
4,eprimo GmbH,3.0,26.0
1,eprimo GmbH,3.0,67.0
1,eprimo GmbH,5.0,83.0
3,eprimo GmbH,10.0,44.0
5,eprimo GmbH,3.0,16.0
5,eprimo GmbH,7.0,51.0
5,eprimo GmbH,3.0,17.0
5,eprimo GmbH,4.0,0.0
1,eprimo GmbH,5.0,38.0
1,eprimo GmbH,2.0,60.0
1,eprimo GmbH,5.0,102.0
5,eprimo GmbH,5.0,8.0
5,eprimo GmbH,4.0,9.0
1,eprimo GmbH,5.0,54.0
1,eprimo GmbH,7.0,102.0
1,eprimo GmbH,5.0,102.0
5,eprimo GmbH,3.0,12.0
1,eprimo GmbH,5.0,26.0
3,eprimo GmbH,4.0,78.0
1,eprimo GmbH,5.0,102.0
1,eprimo GmbH,2.0,102.0
1,eprimo GmbH,5.0,6.0
5,eprimo GmbH,4.0,5.0
4,eprimo GmbH,7.0,47.0
1,eprimo GmbH,5.0,18.0
1,eprimo GmbH,2.0,102.0
1,eprimo GmbH,6.0,81.0
1,eprimo GmbH,3.0,71.0
3,eprimo GmbH,6.0,30.0
5,eprimo GmbH,4.0,0.0
1,eprimo GmbH,3.0,26.0
2,eprimo GmbH,3.0,20.0
1,eprimo GmbH,2.0,8.0
1,eprimo GmbH,5.0,30.0
5,eprimo GmbH,2.0,0.0
5,eprimo GmbH,5.0,6.0
1,eprimo GmbH,5.0,37.0
5,eprimo GmbH,4.0,12.0
1,eprimo GmbH,7.0,30.0
1,eprimo GmbH,6.0,33.0
1,eprimo GmbH,3.0,56.0
1,eprimo GmbH,2.0,41.0
1,eprimo GmbH,2.0,26.0
1,eprimo GmbH,1.0,78.0
5,eprimo GmbH,3.0,9.0
1,eprimo GmbH,5.0,34.0
1,eprimo GmbH,3.0,44.0
4,eprimo GmbH,4.0,20.0
1,eprimo GmbH,6.0,57.0
1,eprimo GmbH,3.0,43.0
1,eprimo GmbH,5.0,20.0
5,eprimo GmbH,2.0,4.0
1,eprimo GmbH,6.0,15.0
4,eprimo GmbH,6.0,45.0
1,eprimo GmbH,1.0,27.0
1,eprimo GmbH,7.0,42.0
1,eprimo GmbH,2.0,13.0
1,eprimo GmbH,4.0,38.0
5,eprimo GmbH,4.0,10.0
1,eprimo GmbH,3.0,56.0
1,eprimo GmbH,5.0,38.0
1,eprimo GmbH,6.0,35.0
1,eprimo GmbH,3.0,102.0
1,eprimo GmbH,4.0,54.0
5,eprimo GmbH,2.0,6.0
1,eprimo GmbH,4.0,35.0
5,eprimo GmbH,8.0,15.0
3,eprimo GmbH,6.0,102.0
1,eprimo GmbH,6.0,102.0
5,eprimo GmbH,3.0,31.0
1,eprimo GmbH,6.0,79.0
5,eprimo GmbH,6.0,7.0
5,eprimo GmbH,2.0,4.0
1,eprimo GmbH,7.0,51.0
1,eprimo GmbH,4.0,33.0
4,eprimo GmbH,1.0,9.0
5,eprimo GmbH,5.0,12.0
1,eprimo GmbH,6.0,52.0
3,eprimo GmbH,6.0,26.0
1,eprimo GmbH,5.0,7.0
5,eprimo GmbH,3.0,16.0
5,eprimo GmbH,6.0,16.0
1,eprimo GmbH,4.0,50.0
1,eprimo GmbH,2.0,102.0
2,eprimo GmbH,7.0,16.0
1,eprimo GmbH,5.0,42.0
5,eprimo GmbH,7.0,36.0
4,eprimo GmbH,4.0,24.0
2,eprimo GmbH,5.0,8.0
1,eprimo GmbH,4.0,31.0
1,eprimo GmbH,1.0,102.0
5,eprimo GmbH,5.0,42.0
5,eprimo GmbH,5.0,0.0
5,eprimo GmbH,5.0,15.0
1,eprimo GmbH,6.0,17.0
1,eprimo GmbH,6.0,10.0
1,eprimo GmbH,4.0,33.0
5,eprimo GmbH,4.0,0.0
5,eprimo GmbH,2.0,37.0
1,eprimo GmbH,2.0,74.0
1,eprimo GmbH,2.0,6.0
5,eprimo GmbH,4.0,32.0
3,eprimo GmbH,5.0,18.0
1,eprimo GmbH,5.0,22.0
1,eprimo GmbH,9.0,24.0
2,eprimo GmbH,4.0,11.0
4,eprimo GmbH,6.0,56.0
5,eprimo GmbH,4.0,7.0
1,eprimo GmbH,1.0,45.0
1,eprimo GmbH,4.0,0.0
5,eprimo GmbH,7.0,15.0
5,eprimo GmbH,5.0,11.0
1,eprimo GmbH,1.0,27.0
1,eprimo GmbH,3.0,70.0
1,eprimo GmbH,4.0,42.0
1,eprimo GmbH,5.0,77.0
1,eprimo GmbH,5.0,13.0
1,eprimo GmbH,2.0,56.0
5,eprimo GmbH,5.0,24.0
1,eprimo GmbH,2.0,14.0
1,eprimo GmbH,4.0,35.0
1,eprimo GmbH,1.0,24.0
1,eprimo GmbH,5.0,13.0
5,eprimo GmbH,8.0,28.0
1,eprimo GmbH,1.0,51.0
1,eprimo GmbH,5.0,44.0
3,eprimo GmbH,5.0,15.0
1,eprimo GmbH,4.0,51.0
1,eprimo GmbH,5.0,102.0
1,eprimo GmbH,2.0,89.0
1,eprimo GmbH,2.0,90.0
1,eprimo GmbH,5.0,22.0
1,eprimo GmbH,7.0,24.0
1,eprimo GmbH,3.0,15.0
3,eprimo GmbH,2.0,17.0
1,eprimo GmbH,2.0,14.0
4,eprimo GmbH,5.0,36.0
2,eprimo GmbH,5.0,75.0
2,eprimo GmbH,4.0,19.0
1,eprimo GmbH,5.0,48.0
1,eprimo GmbH,5.0,16.0
2,eprimo GmbH,3.0,97.0
1,eprimo GmbH,9.0,72.0
1,eprimo GmbH,5.0,8.0
4,eprimo GmbH,4.0,51.0
1,eprimo GmbH,10.0,81.0
5,eprimo GmbH,6.0,0.0
2,eprimo GmbH,2.0,3.0
5,eprimo GmbH,8.0,22.0
5,eprimo GmbH,3.0,23.0
1,eprimo GmbH,5.0,18.0
1,eprimo GmbH,4.0,12.0
1,eprimo GmbH,7.0,76.0
1,eprimo GmbH,7.0,61.0
5,eprimo GmbH,2.0,7.0
1,eprimo GmbH,5.0,53.0
1,eprimo GmbH,2.0,102.0
3,eprimo GmbH,3.0,102.0
1,eprimo GmbH,5.0,89.0
5,eprimo GmbH,5.0,17.0
5,eprimo GmbH,10.0,100.0
1,eprimo GmbH,7.0,102.0
5,eprimo GmbH,2.0,4.0
4,eprimo GmbH,2.0,8.0
1,eprimo GmbH,2.0,48.0
2,eprimo GmbH,9.0,38.0
5,eprimo GmbH,1.0,10.0
5,eprimo GmbH,2.0,14.0
3,eprimo GmbH,5.0,31.0
5,eprimo GmbH,6.0,54.0
3,eprimo GmbH,6.0,25.0
5,eprimo GmbH,2.0,14.0
1,eprimo GmbH,4.0,21.0
1,eprimo GmbH,9.0,82.0
1,eprimo GmbH,2.0,100.0
3,eprimo GmbH,7.0,38.0
1,eprimo GmbH,5.0,48.0
3,eprimo GmbH,4.0,22.0
5,eprimo GmbH,3.0,0.0
5,eprimo GmbH,2.0,8.0
2,eprimo GmbH,3.0,15.0
2,eprimo GmbH,4.0,9.0
4,eprimo GmbH,2.0,0.0
3,eprimo GmbH,1.0,22.0
5,eprimo GmbH,2.0,16.0
5,eprimo GmbH,2.0,13.0
1,eprimo GmbH,3.0,43.0
5,eprimo GmbH,2.0,0.0
5,eprimo GmbH,3.0,10.0
1,eprimo GmbH,3.0,45.0
1,eprimo GmbH,6.0,14.0
1,eprimo GmbH,3.0,20.0
1,eprimo GmbH,5.0,45.0
1,eprimo GmbH,4.0,61.0
1,eprimo GmbH,2.0,40.0
1,eprimo GmbH,9.0,48.0
1,eprimo GmbH,7.0,26.0
1,eprimo GmbH,1.0,22.0
1,eprimo GmbH,4.0,7.0
1,eprimo GmbH,9.0,102.0
2,eprimo GmbH,5.0,52.0
5,eprimo GmbH,1.0,41.0
1,eprimo GmbH,1.0,29.0
5,eprimo GmbH,3.0,7.0
1,eprimo GmbH,2.0,63.0
1,eprimo GmbH,6.0,25.0
2,eprimo GmbH,4.0,47.0
1,eprimo GmbH,6.0,24.0
3,eprimo GmbH,4.0,43.0
1,eprimo GmbH,5.0,67.0
2,eprimo GmbH,5.0,25.0
5,eprimo GmbH,3.0,0.0
1,eprimo GmbH,4.0,8.0
1,eprimo GmbH,6.0,35.0
5,eprimo GmbH,2.0,18.0
5,eprimo GmbH,3.0,10.0
5,eprimo GmbH,2.0,10.0
3,eprimo GmbH,4.0,8.0
5,eprimo GmbH,2.0,19.0
1,eprimo GmbH,2.0,82.0
4,eprimo GmbH,6.0,46.0
5,eprimo GmbH,2.0,14.0
5,eprimo GmbH,4.0,17.0
1,eprimo GmbH,1.0,74.0
2,eprimo GmbH,6.0,102.0
1,eprimo GmbH,7.0,64.0
5,eprimo GmbH,4.0,10.0
5,eprimo GmbH,2.0,26.0
1,eprimo GmbH,2.0,35.0
4,eprimo GmbH,3.0,18.0
1,eprimo GmbH,5.0,102.0
4,eprimo GmbH,1.0,11.0
5,eprimo GmbH,5.0,12.0
3,eprimo GmbH,2.0,61.0
5,eprimo GmbH,1.0,5.0
5,eprimo GmbH,4.0,10.0
5,eprimo GmbH,1.0,7.0
1,eprimo GmbH,2.0,79.0
4,eprimo GmbH,7.0,47.0
5,eprimo GmbH,2.0,7.0
5,eprimo GmbH,7.0,53.0
1,eprimo GmbH,6.0,32.0
1,eprimo GmbH,3.0,67.0
5,eprimo GmbH,3.0,17.0
1,eprimo GmbH,6.0,15.0
1,eprimo GmbH,4.0,35.0
5,eprimo GmbH,6.0,13.0
5,eprimo GmbH,2.0,10.0
1,eprimo GmbH,3.0,8.0
4,eprimo GmbH,4.0,8.0
1,eprimo GmbH,4.0,19.0
5,eprimo GmbH,6.0,5.0
4,eprimo GmbH,5.0,24.0
5,eprimo GmbH,5.0,23.0
2,eprimo GmbH,5.0,66.0
4,eprimo GmbH,4.0,27.0
5,eprimo GmbH,2.0,4.0
5,eprimo GmbH,3.0,42.0
4,eprimo GmbH,2.0,18.0
1,eprimo GmbH,7.0,26.0
1,eprimo GmbH,4.0,63.0
1,eprimo GmbH,1.0,49.0
5,eprimo GmbH,4.0,31.0
2,eprimo GmbH,6.0,42.0
3,eprimo GmbH,3.0,23.0
5,eprimo GmbH,3.0,18.0
5,eprimo GmbH,4.0,0.0
1,eprimo GmbH,1.0,26.0
5,eprimo GmbH,2.0,7.0
5,eprimo GmbH,4.0,16.0
1,eprimo GmbH,4.0,25.0
4,eprimo GmbH,2.0,10.0
3,eprimo GmbH,2.0,13.0
1,eprimo GmbH,5.0,40.0
1,eprimo GmbH,4.0,102.0
4,eprimo GmbH,5.0,79.0
1,eprimo GmbH,2.0,98.0
5,eprimo GmbH,4.0,9.0
5,eprimo GmbH,3.0,11.0
1,eprimo GmbH,6.0,44.0
1,eprimo GmbH,4.0,16.0
1,eprimo GmbH,1.0,29.0
5,eprimo GmbH,3.0,9.0
1,eprimo GmbH,8.0,102.0
5,eprimo GmbH,5.0,23.0
5,eprimo GmbH,5.0,30.0
1,eprimo GmbH,4.0,28.0
5,eprimo GmbH,7.0,52.0
3,eprimo GmbH,1.0,53.0
5,eprimo GmbH,2.0,16.0
5,eprimo GmbH,6.0,0.0
1,eprimo GmbH,3.0,40.0
1,eprimo GmbH,7.0,11.0
1,eprimo GmbH,2.0,72.0
1,eprimo GmbH,6.0,102.0
1,eprimo GmbH,2.0,16.0
1,eprimo GmbH,10.0,97.0
1,eprimo GmbH,3.0,25.0
1,eprimo GmbH,2.0,0.0
5,eprimo GmbH,3.0,17.0
4,eprimo GmbH,1.0,81.0
4,eprimo GmbH,6.0,18.0
5,eprimo GmbH,6.0,0.0
3,eprimo GmbH,6.0,26.0
1,eprimo GmbH,3.0,30.0
3,eprimo GmbH,4.0,73.0
1,eprimo GmbH,2.0,30.0
1,eprimo GmbH,2.0,38.0
1,eprimo GmbH,3.0,20.0
5,eprimo GmbH,1.0,10.0
1,eprimo GmbH,4.0,44.0
5,eprimo GmbH,2.0,8.0
2,eprimo GmbH,7.0,102.0
1,eprimo GmbH,4.0,21.0
1,eprimo GmbH,1.0,20.0
1,eprimo GmbH,2.0,22.0
1,eprimo GmbH,6.0,7.0
4,eprimo GmbH,2.0,48.0
5,eprimo GmbH,5.0,16.0
3,eprimo GmbH,2.0,58.0
5,eprimo GmbH,2.0,13.0
3,eprimo GmbH,5.0,26.0
4,eprimo GmbH,5.0,8.0
5,eprimo GmbH,3.0,16.0
1,eprimo GmbH,4.0,45.0
1,eprimo GmbH,1.0,70.0
5,eprimo GmbH,5.0,14.0
5,eprimo GmbH,3.0,19.0
5,eprimo GmbH,3.0,0.0
5,eprimo GmbH,2.0,20.0
5,eprimo GmbH,6.0,26.0
5,eprimo GmbH,4.0,11.0
1,eprimo GmbH,4.0,61.0
1,eprimo GmbH,6.0,32.0
1,eprimo GmbH,4.0,72.0
3,eprimo GmbH,10.0,31.0
2,eprimo GmbH,4.0,9.0
1,eprimo GmbH,6.0,30.0
4,eprimo GmbH,2.0,67.0
1,eprimo GmbH,6.0,82.0
5,eprimo GmbH,6.0,51.0
5,eprimo GmbH,2.0,13.0
1,eprimo GmbH,2.0,61.0
1,eprimo GmbH,1.0,15.0
5,eprimo GmbH,3.0,15.0
1,eprimo GmbH,2.0,102.0
2,eprimo GmbH,4.0,43.0
1,eprimo GmbH,5.0,45.0
5,eprimo GmbH,5.0,19.0
1,eprimo GmbH,3.0,17.0
5,eprimo GmbH,3.0,0.0
2,eprimo GmbH,8.0,32.0
1,eprimo GmbH,1.0,33.0
1,eprimo GmbH,8.0,102.0
1,eprimo GmbH,1.0,37.0
5,eprimo GmbH,3.0,10.0
1,eprimo GmbH,3.0,45.0
1,eprimo GmbH,2.0,14.0
4,eprimo GmbH,2.0,6.0
5,eprimo GmbH,4.0,11.0
5,eprimo GmbH,8.0,10.0
2,eprimo GmbH,2.0,37.0
5,eprimo GmbH,5.0,7.0
2,eprimo GmbH,3.0,61.0
